ticker,name,industry,marketCap
ASUR,"Asure Software, Inc.",Software - Application,207219739
ASX,"ASE Technology Holding Co., Ltd.",Semiconductors,49264233825
ASYS,"Amtech Systems, Inc.",Semiconductor Equipment & Materials,158327270
ATAI,AtaiBeckley Inc.,Biotechnology,1300222069
ATAT,Atour Lifestyle Holdings Limited,Lodging,5461154917
ATCH,"AtlasClear Holdings, Inc.",Capital Markets,34872737
ATCX,Atlas Critical Minerals Corporation,Engineering & Construction,32008635
ATEC,"Alphatec Holdings, Inc.",Medical Devices,1943036420
ATEN,"A10 Networks, Inc.",Software - Infrastructure,1455594800
ATER,"Aterian, Inc.","Furnishings, Fixtures & Appliances",5226693
ATEX,Anterix Inc.,Telecom Services,549997621
ATGE,Covista Inc.,Education & Training Services,3206531957
ATGL,Alpha Technology Group Limited,Software - Infrastructure,293197125
ATHE,Alterity Therapeutics Limited,Biotechnology,61713244
ATHM,Autohome Inc.,Internet Content & Information,2456740120
ATHR,"Aether Holdings, Inc.",Software - Application,56225599
ATI,ATI Inc.,Metal Fabrication,18995098444
ATII,Archimedes Tech SPAC Partners II Co.,Shell Companies,323418700
ATKR,Atkore Inc.,Electrical Equipment & Parts,2219442021
ATLC,Atlanticus Holdings Corporation,Credit Services,831572828
ATLN,Atlantic International Corp.,Staffing & Employment Services,223129346
ATLO,Ames National Corporation,Banks - Regional,242756159
ATLX,Atlas Lithium Corporation,Other Industrial Metals & Mining,115776888
ATMU,Atmus Filtration Technologies Inc.,Auto Parts,5063266959
ATNI,"ATN International, Inc.",Telecom Services,435793904
ATNM,"Actinium Pharmaceuticals, Inc.",Biotechnology,34627439
ATO,Atmos Energy Corporation,Utilities - Regulated Gas,29410081430
ATOM,Atomera Incorporated,Semiconductor Equipment & Materials,75717669
ATON,AlphaTON Capital Corp.,Asset Management,7185923
ATOS,"Atossa Therapeutics, Inc.",Biotechnology,33929042
ATPC,Agape ATP Corporation,Packaged Foods,2091129
ATR,"AptarGroup, Inc.",Medical Instruments & Supplies,9045996565
ATRA,"Atara Biotherapeutics, Inc.",Biotechnology,32085546
ATRC,"AtriCure, Inc.",Medical Instruments & Supplies,1581000218
ATRO,Astronics Corporation,Aerospace & Defense,2703003265
ATS,ATS Corporation,Specialty Industrial Machinery,3009709946
ATXG,Addentax Group Corp.,Integrated Freight & Logistics,4395013
ATYR,"aTyr Pharma, Inc.",Biotechnology,87296292
AU,AngloGold Ashanti plc,Gold,52876861068
AUB,Atlantic Union Bankshares Corporation,Banks - Regional,5713608506
AUBN,"Auburn National Bancorporation, Inc.",Banks - Regional,88914640
AUDC,AudioCodes Ltd.,Communication Equipment,193814552
AUGO,Aura Minerals Inc.,Gold,5751350738
AUID,authID Inc.,Software - Infrastructure,25016500
AUNA,Auna S.A.,Medical Care Facilities,364143788
AUPH,Aurinia Pharmaceuticals Inc.,Biotechnology,1886638399
AUR,"Aurora Innovation, Inc.",Information Technology Services,8223991881
AURA,"Aura Biosciences, Inc.",Biotechnology,349267980
AURE,Aurelion Inc.,Capital Markets,76913203
AUST,Austin Gold Corp.,Gold,23415032
AUTL,Autolus Therapeutics plc,Biotechnology,367277735
AUUD,Auddia Inc.,Software - Application,2083226
AVA,Avista Corporation,Utilities - Diversified,3449348143
AVAH,Aveanna Healthcare Holdings Inc.,Medical Care Facilities,1635776129
AVAL,Grupo Aval Acciones y Valores S.A.,Banks - Regional,5419216184
AVAV,"AeroVironment, Inc.",Aerospace & Defense,11686506522
AVB,"AvalonBay Communities, Inc.",REIT - Residential,24706362241
AVBC,"Avidia Bancorp, Inc.",Banks - Regional,382854088
AVBH,"Avidbank Holdings, Inc.",Banks - Regional,329177998
AVBP,"ArriVent BioPharma, Inc.",Biotechnology,925528114
AVD,American Vanguard Corporation,Agricultural Inputs,148603691
AVDL,Avadel Pharmaceuticals plc,Drug Manufacturers - Specialty & Generic,2124041112
AVGO,Broadcom Inc.,Semiconductors,1570167644015
AVIR,"Atea Pharmaceuticals, Inc.",Biotechnology,337898393
AVNS,"Avanos Medical, Inc.",Medical Devices,685143067
AVNT,Avient Corporation,Specialty Chemicals,3831022196
AVNW,"Aviat Networks, Inc.",Communication Equipment,323073842
AVO,"Mission Produce, Inc.",Food Distribution,983957530
AVPT,"AvePoint, Inc.",Software - Infrastructure,2251761481
AVR,Anteris Technologies Global Corp.,Medical Instruments & Supplies,551749491
AVT,"Avnet, Inc.",Electronics & Computer Distribution,5399681303
AVTR,"Avantor, Inc.",Medical Instruments & Supplies,6233991218
AVTX,"Avalo Therapeutics, Inc.",Biotechnology,266583701
AVX,Avax One Technology Ltd.,Asset Management,58105471
AVXL,Anavex Life Sciences Corp.,Biotechnology,364200009
AVY,Avery Dennison Corporation,Packaging & Containers,15115114297
AWI,"Armstrong World Industries, Inc.",Building Products & Equipment,8493636591
AWK,"American Water Works Company, Inc.",Utilities - Regulated Water,25048012039
AWR,American States Water Company,Utilities - Regulated Water,2821894511
AWRE,"Aware, Inc.",Software - Application,36762757
AWX,Avalon Holdings Corporation,Waste Management,10450475
AX,"Axos Financial, Inc.",Banks - Regional,5358928443
AXG,Solowin Holdings,Capital Markets,748257155
AXGN,"Axogen, Inc.",Medical Devices,1634487844
AXIA,AXIA Energia SA,Utilities - Renewable,32729905182
AXIL,"AXIL Brands, Inc.",Consumer Electronics,41428547
AXIN,Axiom Intelligence Acquisition Corp 1,Shell Companies,276756670
AXON,"Axon Enterprise, Inc.",Aerospace & Defense,34619555767
AXP,American Express Company,Credit Services,235426210034
AXR,AMREP Corporation,Real Estate - Development,124875249
AXS,AXIS Capital Holdings Limited,Insurance - Specialty,7495789850
AXSM,"Axsome Therapeutics, Inc.",Biotechnology,9222488362
AXTA,Axalta Coating Systems Ltd.,Specialty Chemicals,7210786000
AXTI,"AXT, Inc.",Semiconductor Equipment & Materials,1323814732
AYI,Acuity Inc.,Electrical Equipment & Parts,9542111402
AYTU,"Aytu BioPharma, Inc.",Drug Manufacturers - Specialty & Generic,23398393
AZ,A2Z Cust2Mate Solutions Corp.,Software - Application,257394249
AZI,Autozi Internet Technology (Global) Ltd.,Auto & Truck Dealerships,1450719
AZN,AstraZeneca PLC,Drug Manufacturers - General,314921405696
AZO,"AutoZone, Inc.",Auto Parts,62770669101
AZTA,"Azenta, Inc.",Medical Instruments & Supplies,1295250195
AZTR,"Azitra, Inc.",Biotechnology,2222250
AZZ,AZZ Inc.,Specialty Business Services,4112916548
B,Barrick Mining Corporation,Gold,79874757194
BA,The Boeing Company,Aerospace & Defense,187972827428
BABA,Alibaba Group Holding Limited,Internet Retail,354834781038
BAC,Bank of America Corporation,Banks - Diversified,378798627399
BACC,Blue Acquisition Corp.,Shell Companies,285214063
BACQ,Inflection Point Acquisition Corp. IV,Shell Companies,355644038
BAER,"Bridger Aerospace Group Holdings, Inc.",Security & Protection Services,148577803
BAFN,BayFirst Financial Corp.,Banks - Regional,30358630
BAH,Booz Allen Hamilton Holding Corporation,Consulting Services,9397920735
BAK,Braskem S.A.,Chemicals,1600611551
BALL,Ball Corporation,Packaging & Containers,17880106785
BALY,Bally's Corporation,Resorts & Casinos,670079914
BAM,Brookfield Asset Management Ltd.,Asset Management,84303157416
BANC,"Banc of California, Inc.",Banks - Regional,3141757151
BAND,Bandwidth Inc.,Software - Infrastructure,391134061
BANF,BancFirst Corporation,Banks - Regional,3888515370
BANL,CBL International Limited,Oil & Gas Midstream,8680891
BANR,Banner Corporation,Banks - Regional,2177318595
BAOS,Baosheng Media Group Holdings Limited,Advertising Agencies,4158153
BAP,Credicorp Ltd.,Banks - Regional,27067974837
BARK,"BARK, Inc.",Specialty Retail,133531096
BATL,Battalion Oil Corporation,Oil & Gas Exploration & Production,44432720
BATRA,"Atlanta Braves Holdings, Inc.",Entertainment,2571682165
BATRK,"Atlanta Braves Holdings, Inc.",Entertainment,2608800847
BAX,Baxter International Inc.,Medical Instruments & Supplies,9617984112
BAYA,Bayview Acquisition Corp,Shell Companies,41075205
BB,BlackBerry Limited,Software - Infrastructure,2054069224
BBAI,"BigBear.ai Holdings, Inc.",Information Technology Services,1789860035
BBAR,Banco BBVA Argentina S.A.,Banks - Regional,3924264942
BBBY,"Bed Bath & Beyond, Inc.",Specialty Retail,335293388
BBCP,"Concrete Pumping Holdings, Inc.",Engineering & Construction,324966038
BBCQ,Bleichroeder Acquisition Corp. II,Shell Companies,369720830
BBD,Banco Bradesco S.A.,Banks - Regional,40909266092
BBDC,"Barings BDC, Inc.",Asset Management,960101104
BBDO,Banco Bradesco S.A.,Banks - Regional,40909266092
BBGI,"Beasley Broadcast Group, Inc.",Broadcasting,7324216
BBIO,"BridgeBio Pharma, Inc.",Biotechnology,14657432317
BBLG,Bone Biologics Corporation,Biotechnology,2172265
BBNX,"Beta Bionics, Inc.",Medical Devices,596533750
BBOT,"BridgeBio Oncology Therapeutics, Inc.",Biotechnology,908671484
BBSI,"Barrett Business Services, Inc.",Staffing & Employment Services,804228793
BBT,Beacon Financial Corporation,Banks - Regional,2562942206
BBU,Brookfield Business Partners L.P.,Conglomerates,7296451864
BBUC,Brookfield Business Corporation,Asset Management,2452685524
BBVA,"Banco Bilbao Vizcaya Argentaria, S.A.",Banks - Diversified,135649301898
BBW,"Build-A-Bear Workshop, Inc.",Specialty Retail,623952401
BBWI,"Bath & Body Works, Inc.",Specialty Retail,4679935890
BBY,"Best Buy Co., Inc.",Specialty Retail,13592542132
BC,Brunswick Corporation,Recreational Vehicles,5604202960
BCAB,"BioAtla, Inc.",Biotechnology,12231238
BCAL,California BanCorp,Banks - Regional,612703640
BCAR,D. Boral ARC Acquisition I Corp.,Shell Companies,416326000
BCAX,Bicara Therapeutics Inc.,Biotechnology,770234217
BCBP,"BCB Bancorp, Inc.",Banks - Regional,142304982
BCC,Boise Cascade Company,Lumber & Wood Production,3262013008
BCDA,"BioCardia, Inc.",Biotechnology,12523026
BCE,BCE Inc.,Telecom Services,23879290055
BCG,"Binah Capital Group, Inc.",Asset Management,36525412
BCH,Banco de Chile,Banks - Regional,22199353876
BCIC,BCP Investment Corp.,Asset Management,157759887
BCML,BayCom Corp,Banks - Regional,330475993
BCO,The Brink's Company,Security & Protection Services,5363109370
BCPC,Balchem Corporation,Specialty Chemicals,5744027074
BCRX,"BioCryst Pharmaceuticals, Inc.",Drug Manufacturers - Specialty & Generic,1682855491
BCS,Barclays PLC,Banks - Diversified,87128093304
BCSF,"Bain Capital Specialty Finance, Inc.",Asset Management,873778789
BCSS,Bain Capital GSS Investment Corp.,Shell Companies,594512000
BCTX,BriaCell Therapeutics Corp.,Biotechnology,25961733
BCYC,Bicycle Therapeutics plc,Biotechnology,371811923
BDC,Belden Inc.,Communication Equipment,5930794540
BDCI,BTC Development Corp.,Shell Companies,339158403
BDL,"Flanigan's Enterprises, Inc.",Restaurants,62487712
BDMD,Baird Medical Investment Holdings Limited,Medical Devices,30849388
BDN,Brandywine Realty Trust,REIT - Office,527870341
BDRX,Biodexa Pharmaceuticals Plc,Biotechnology,914278
BDSX,"Biodesix, Inc.",Diagnostics & Research,85603171
BDTX,"Black Diamond Therapeutics, Inc.",Biotechnology,124775059
BDX,"Becton, Dickinson and Company",Medical Instruments & Supplies,50629941058
BE,Bloom Energy Corporation,Electrical Equipment & Parts,39004618331
BEAG,Bold Eagle Acquisition Corp.,Shell Companies,329152180
BEAM,Beam Therapeutics Inc.,Biotechnology,2657804079
BEAT,"HeartBeam, Inc.",Health Information Services,49143820
BEBE,TGE Value Creative Solutions Corp,Shell Companies,198200000
BEEM,Beam Global,Solar,26831378
BEEP,Mobile Infrastructure Corporation,Infrastructure Operations,133668000
BEKE,KE Holdings Inc.,Real Estate Services,20535836363
BELFA,Bel Fuse Inc.,Electronic Components,2679481553
BELFB,Bel Fuse Inc.,Electronic Components,2416197487
BEN,"Franklin Resources, Inc.",Asset Management,14107481806
BENF,Beneficient,Asset Management,60355049
BEP,Brookfield Renewable Partners L.P.,Utilities - Renewable,20321684728
BEPC,Brookfield Renewable Corporation,Utilities - Renewable,14615631531
BETA,"BETA Technologies, Inc.",Aerospace & Defense,4083607271
BETR,Better Home & Finance Holding Company,Mortgage Finance,458027897
BF.A,Brown-Forman Corporation,Beverages - Wineries & Distilleries,14025982237
BF.B,Brown-Forman Corporation,Beverages - Wineries & Distilleries,14206633924
BFAM,Bright Horizons Family Solutions Inc.,Personal Services,4627809238
BFC,Bank First Corporation,Banks - Regional,1626271705
BFH,"Bread Financial Holdings, Inc.",Credit Services,3187107000
BFLY,"Butterfly Network, Inc.",Medical Devices,770436442
BFRG,"Bullfrog AI Holdings, Inc.",Health Information Services,5214253
BFRI,Biofrontera Inc.,Drug Manufacturers - Specialty & Generic,8917956
BFS,"Saul Centers, Inc.",REIT - Retail,1188932986
BFST,"Business First Bancshares, Inc.",Banks - Regional,950163130
BG,Bunge Global SA,Farm Products,23546019124
BGC,"BGC Group, Inc.",Capital Markets,4448416669
BGI,Birks Group Inc.,Luxury Goods,16067643
BGIN,Bgin Blockchain Limited,Computer Hardware,333751026
BGL,Blue Gold Limited,Gold,93141437
BGLC,BioNexus Gene Lab Corp.,Specialty Chemicals,4798587
BGM,BGM Group Ltd.,Drug Manufacturers - Specialty & Generic,209714321
BGMS,"Bio Green Med Solution, Inc.",Biotechnology,4806549
BGS,"B&G Foods, Inc.",Packaged Foods,417480201
BGSF,"BGSF, Inc.",Staffing & Employment Services,64286777
BGSI,Boyd Group Services Inc.,Auto & Truck Dealerships,5034499321
BH,Biglari Holdings Inc.,Restaurants,1293537141
BH.A,Biglari Holdings Inc.,Restaurants,1260906414
BHAT,Blue Hat Interactive Entertainment Technology,Electronic Gaming & Multimedia,19862648
BHB,Bar Harbor Bankshares,Banks - Regional,581897680
BHC,Bausch Health Companies Inc.,Drug Manufacturers - Specialty & Generic,2163818848
BHE,"Benchmark Electronics, Inc.",Electronic Components,2083649804
BHF,"Brighthouse Financial, Inc.",Insurance - Life,3661783779
BHM,"Bluerock Homes Trust, Inc.",REIT - Residential,117862654
BHP,BHP Group Limited,Other Industrial Metals & Mining,187621112234
BHR,Braemar Hotels & Resorts Inc.,REIT - Hotel & Motel,218694263
BHRB,Burke & Herbert Financial Services Corp.,Banks - Regional,1029453894
BHST,BioHarvest Sciences Inc.,Packaged Foods,113951079
BHVN,Biohaven Ltd.,Biotechnology,1525917624
BIAF,"bioAffinity Technologies, Inc.",Diagnostics & Research,4941094
BIDU,"Baidu, Inc.",Internet Content & Information,47571016588
BIIB,Biogen Inc.,Drug Manufacturers - General,28691292224
BIII,Black Spade Acquisition III Co,Shell Companies,220942500
BILI,Bilibili Inc.,Internet Content & Information,12561811612
BILL,"BILL Holdings, Inc.",Software - Application,4588795603
BIO,"Bio-Rad Laboratories, Inc.",Medical Devices,7887981251
BIO.B,"Bio-Rad Laboratories, Inc.",Medical Devices,7929132364
BIOA,"BioAge Labs, Inc.",Drug Manufacturers - Specialty & Generic,830874193
BIOX,Bioceres Crop Solutions Corp.,Agricultural Inputs,38087288
BIP,Brookfield Infrastructure Partners L.P.,Utilities - Diversified,18017678896
BIPC,Brookfield Infrastructure Corporation,Utilities - Regulated Gas,5963017637
BIRD,"Allbirds, Inc.",Apparel Retail,25049931
BIRK,Birkenstock Holding plc,Footwear & Accessories,7249576728
BITF,Bitfarms Ltd.,Capital Markets,1305904560
BIVI,BioVie Inc.,Biotechnology,8370215
BIXI,Bitcoin Infrastructure Acquisition Corp Ltd.,Shell Companies,298324030
BIYA,Baiya International Group Inc.,Software - Application,3311383
BJ,"BJ's Wholesale Club Holdings, Inc.",Discount Stores,13158046220
BJDX,"Bluejay Diagnostics, Inc.",Medical Devices,1251751
BJRI,"BJ's Restaurants, Inc.",Restaurants,852154370
BK,The Bank of New York Mellon Corporation,Banks - Diversified,79085198760
BKD,Brookdale Senior Living Inc.,Medical Care Facilities,3875687612
BKE,"The Buckle, Inc.",Apparel Retail,2642969768
BKH,Black Hills Corporation,Utilities - Regulated Gas,5525406882
BKHA,Black Hawk Acquisition Corporation,Shell Companies,48596851
BKKT,"Bakkt, Inc.",Software - Infrastructure,329001576
BKNG,Booking Holdings Inc.,Travel Services,134063659967
BKR,Baker Hughes Company,Oil & Gas Equipment & Services,60667839349
BKSY,BlackSky Technology Inc.,Specialty Business Services,734603100
BKTI,BK Technologies Corporation,Communication Equipment,305745183
BKU,"BankUnited, Inc.",Banks - Regional,3581609968
BKV,BKV Corporation,Oil & Gas Exploration & Production,3083975210
BKYI,"BIO-key International, Inc.",Security & Protection Services,6588664
BL,"BlackLine, Inc.",Software - Application,2292021318
BLBD,Blue Bird Corporation,Farm & Heavy Construction Machinery,1767882836
BLBX,Blackboxstocks Inc.,Software - Application,44644229
BLCO,Bausch + Lomb Corporation,Medical Instruments & Supplies,5925595086
BLD,TopBuild Corp.,Engineering & Construction,14997445034
BLDP,Ballard Power Systems Inc.,Electrical Equipment & Parts,648410742
BLDR,"Builders FirstSource, Inc.",Building Products & Equipment,13332700651
BLFS,"BioLife Solutions, Inc.",Medical Instruments & Supplies,1039034833
BLFY,Blue Foundry Bancorp,Banks - Regional,291902824
BLIN,"Bridgeline Digital, Inc.",Software - Infrastructure,8568081
BLIV,BeLive Holdings,Software - Application,33680886
BLK,"BlackRock, Inc.",Asset Management,171910305068
BLKB,"Blackbaud, Inc.",Software - Application,2186935081
BLLN,"BillionToOne, Inc.",Diagnostics & Research,4105000084
BLMN,"Bloomin' Brands, Inc.",Restaurants,551780664
BLND,"Blend Labs, Inc.",Software - Application,441569764
BLNE,"Beeline Holdings, Inc.",Mortgage Finance,82154915
BLNK,Blink Charging Co.,Engineering & Construction,93240931
BLRK,Bluerock Acquisition Corp.,Shell Companies,227700000
BLRX,BioLineRx Ltd.,Biotechnology,12747287
BLSH,Bullish,Software - Infrastructure,4778189640
BLTE,"Belite Bio, Inc",Biotechnology,6550429544
BLUW,Blue Water Acquisition Corp. III,Shell Companies,333903180
BLX,"Banco Latinoamericano de Comercio Exterior, S. A.",Banks - Regional,1849636080
BLZE,"Backblaze, Inc.",Software - Infrastructure,229560016
BLZR,Trailblazer Acquisition Corp.,Shell Companies,347187500
BMA,Banco Macro S.A.,Banks - Regional,6312248873
BMBL,Bumble Inc.,Internet Content & Information,420044365
BMEA,"Biomea Fusion, Inc.",Biotechnology,88379549
BMGL,Basel Medical Group Ltd,Medical Care Facilities,11461186
BMHL,Bluemount Holdings Limited,Capital Markets,94424544
BMI,"Badger Meter, Inc.",Scientific & Technical Instruments,4668308642
BMM,Blue Moon Metals Inc.,Other,312411318
BMNR,"Bitmine Immersion Technologies, Inc.",Capital Markets,8978984783
BMO,Bank of Montreal,Banks - Diversified,102221247989
BMR,Beamr Imaging Ltd.,Software - Application,26245453
BMRA,"Biomerica, Inc.",Medical Devices,6523345
BMRC,Bank of Marin Bancorp,Banks - Regional,435313679
BMRN,BioMarin Pharmaceutical Inc.,Biotechnology,11522057781
